38,22/05/2011,Aston Villa,Liverpool,1,0,H,28.332,27.003,44.665
38,22/05/2011,Bolton,Man City,0,2,A,18.352,28.445,53.203
38,22/05/2011,Everton,Chelsea,1,0,H,25.343,39.144,35.513
38,22/05/2011,Fulham,Arsenal,2,2,D,37.735,32.416,29.849
38,22/05/2011,Man United,Blackpool,4,2,H,56.194,35.903,7.903
38,22/05/2011,Newcastle,West Brom,3,3,D,39.59,31.815,28.595
38,22/05/2011,Stoke,Wigan,0,1,A,35.349,36.84,27.811
38,22/05/2011,Tottenham,Birmingham,2,1,H,65.563,21.888,12.549
38,22/05/2011,West Ham,Sunderland,0,3,A,29.53,33.267,37.203
38,22/05/2011,Wolves,Blackburn,2,3,A,41.8,33.913,24.287
